,NomDesClubs,lienClubDetails,logoLinks
4008,IK Brage,https://fbref.com/fr/equipes/a5c668fb/historique/Stats-et-historique-de-Brage,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/a5c668fb.png"""
4009,IK Frej,https://fbref.com/fr/equipes/d90d4f6c/historique/Stats-et-historique-de-Frej,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/d90d4f6c.png"""
4010,IK Oddevold,https://fbref.com/fr/equipes/0badeac1/historique/Stats-et-historique-de-Oddevold,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/0badeac1.png"""
4011,IK Sirius,https://fbref.com/fr/equipes/e9d60d0c/historique/Stats-et-historique-de-Sirius,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/e9d60d0c.png"""
4012,IK Uppsala Fotboll,https://fbref.com/fr/equipes/8a314045/historique/Stats-et-historique-de-IK-Uppsala,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/8a314045.png"""
4013,Jönköpings Södra IF,https://fbref.com/fr/equipes/2dbba1ba/historique/Stats-et-historique-de-Jonkopings-Sodra,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/2dbba1ba.png"""
4014,Kalmar FF,https://fbref.com/fr/equipes/9f13771c/historique/Stats-et-historique-de-Kalmar,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/9f13771c.png"""
4015,KIF Örebro DFF,https://fbref.com/fr/equipes/9e6fd5fb/historique/Stats-et-historique-de-KIF-Orebro,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/9e6fd5fb.png"""
4016,Kopparbergs/Göteborg FC,https://fbref.com/fr/equipes/89f584e1/historique/Stats-et-historique-de-KopparbergsGoteborg,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/89f584e1.png"""
4017,Kristianstads DFF,https://fbref.com/fr/equipes/9ec14616/historique/Stats-et-historique-de-Kristianstad,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/9ec14616.png"""
4018,Kungsbacka DFF,https://fbref.com/fr/equipes/65d3b925/historique/Stats-et-historique-de-Kungsbacka,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/65d3b925.png"""
4019,Kvarnsvedens IK,https://fbref.com/fr/equipes/11721725/historique/Stats-et-historique-de-Kvarnsveden,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/11721725.png"""
4020,Landskrona BoIS,https://fbref.com/fr/equipes/4c73fbee/historique/Stats-et-historique-de-Landskrona,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/4c73fbee.png"""
4021,Linköpings FC,https://fbref.com/fr/equipes/2972399d/historique/Stats-et-historique-de-Linkoping,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/2972399d.png"""
4022,Ljungskile SK,https://fbref.com/fr/equipes/ff7f69d8/historique/Stats-et-historique-de-Ljungskile,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/ff7f69d8.png"""
4023,Lunds BK,https://fbref.com/fr/equipes/2fb58411/historique/Stats-et-historique-de-Lund,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/2fb58411.png"""
4024,Malmö FF,https://fbref.com/fr/equipes/f3d8c8b9/historique/Stats-et-historique-de-Malmo,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/f3d8c8b9.png"""
4025,Mjällby AIF,https://fbref.com/fr/equipes/b1a7a7b9/historique/Stats-et-historique-de-Mjallby,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/b1a7a7b9.png"""
4026,Norrby IF,https://fbref.com/fr/equipes/9b54c4af/historique/Stats-et-historique-de-Norrby,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/9b54c4af.png"""
4027,Örebro SK,https://fbref.com/fr/equipes/6dc9bfb4/historique/Stats-et-historique-de-Orebro,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/6dc9bfb4.png"""
4028,Örgryte IS,https://fbref.com/fr/equipes/1334a86c/historique/Stats-et-historique-de-Orgryte,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/1334a86c.png"""
4029,Oskarshamns AIK,https://fbref.com/fr/equipes/fb042032/historique/Stats-et-historique-de-Oskarshamn,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/fb042032.png"""
4030,Östers IF,https://fbref.com/fr/equipes/dc06109e/historique/Stats-et-historique-de-Oster,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/dc06109e.png"""
4031,Östersunds FK,https://fbref.com/fr/equipes/577e2606/historique/Stats-et-historique-de-Ostersund,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/577e2606.png"""
4032,Piteå IF,https://fbref.com/fr/equipes/a5e92def/historique/Stats-et-historique-de-Pitea,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/a5e92def.png"""
4033,Qviding FIF,https://fbref.com/fr/equipes/fa96ed13/historique/Stats-et-historique-de-Qviding,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/fa96ed13.png"""
4034,Skövde AIK,https://fbref.com/fr/equipes/8cbc7ef4/historique/Stats-et-historique-de-Skovde,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/8cbc7ef4.png"""
4035,Syrianska FC,https://fbref.com/fr/equipes/b2d1b461/historique/Stats-et-historique-de-Syrianska,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/b2d1b461.png"""
4036,Trelleborgs FF,https://fbref.com/fr/equipes/1a4fb68c/historique/Stats-et-historique-de-Trelleborg,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/1a4fb68c.png"""
4037,Umeå FC,https://fbref.com/fr/equipes/1b8dd8e3/historique/Stats-et-historique-de-Umea,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/1b8dd8e3.png"""
4038,Umeå IK,https://fbref.com/fr/equipes/e77513f5/historique/Stats-et-historique-de-Umea-IK,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/e77513f5.png"""
4039,Utsiktens BK,https://fbref.com/fr/equipes/8ddb540b/historique/Stats-et-historique-de-Utsikten,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/8ddb540b.png"""
4040,Varbergs BoIS,https://fbref.com/fr/equipes/74780d66/historique/Stats-et-historique-de-Varberg,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/74780d66.png"""
4041,Vasalunds IF,https://fbref.com/fr/equipes/61cd6504/historique/Stats-et-historique-de-Vasalund,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/61cd6504.png"""
4042,Västerås SK,https://fbref.com/fr/equipes/a8481ab9/historique/Stats-et-historique-de-Vasteras,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/a8481ab9.png"""
4043,Västra Frölunda IF,https://fbref.com/fr/equipes/2821f6e7/historique/Stats-et-historique-de-Vastra-Frolunda,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/2821f6e7.png"""
4044,Växjö DFF,https://fbref.com/fr/equipes/c5703518/historique/Stats-et-historique-de-Vaxjo,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/c5703518.png"""
4045,Vittsjö GIK,https://fbref.com/fr/equipes/a1979431/historique/Stats-et-historique-de-Vittsjo,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/a1979431.png"""
4046,AC Bellinzona,https://fbref.com/fr/equipes/769d36db/historique/Stats-et-historique-de-Bellinzona,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/769d36db.png"""
4047,BSC Young Boys,https://fbref.com/fr/equipes/4b682260/historique/Stats-et-historique-de-Young-Boys,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/4b682260.png"""
4048,FC Aarau,https://fbref.com/fr/equipes/a27bd9af/historique/Stats-et-historique-de-Aarau,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/a27bd9af.png"""
4049,FC Basel,https://fbref.com/fr/equipes/d3d9424a/historique/Stats-et-historique-de-Basel,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/d3d9424a.png"""
4050,FC Basel Frauen,https://fbref.com/fr/equipes/389a13b7/historique/Stats-et-historique-de-Basel-Women,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/389a13b7.png"""
4051,FC Lausanne-Sport,https://fbref.com/fr/equipes/2864c5a0/historique/Stats-et-historique-de-Lausanne-Sport,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/2864c5a0.png"""
4052,FC Lugano,https://fbref.com/fr/equipes/33fce591/historique/Stats-et-historique-de-FC-Lugano,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/33fce591.png"""
4053,FC Lugano,https://fbref.com/fr/equipes/4dcf77da/historique/Stats-et-historique-de-Lugano,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/4dcf77da.png"""
4054,FC Luzern,https://fbref.com/fr/equipes/d423a378/historique/Stats-et-historique-de-Luzern,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/d423a378.png"""
4055,FC Schaffhausen,https://fbref.com/fr/equipes/219384e6/historique/Stats-et-historique-de-Schaffhausen,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/219384e6.png"""
4056,FC Sion,https://fbref.com/fr/equipes/2eaa8331/historique/Stats-et-historique-de-Sion,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/2eaa8331.png"""
4057,FC St. Gallen,https://fbref.com/fr/equipes/cdaf4e6d/historique/Stats-et-historique-de-St-Gallen,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/cdaf4e6d.png"""
4058,FC Thun,https://fbref.com/fr/equipes/9ae758c2/historique/Stats-et-historique-de-Thun,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/9ae758c2.png"""
4059,FC Wil 1900,https://fbref.com/fr/equipes/9ad1faab/historique/Stats-et-historique-de-Wil,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/9ad1faab.png"""
4060,FC Zürich,https://fbref.com/fr/equipes/22a5a99c/historique/Stats-et-historique-de-Zurich,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/22a5a99c.png"""
4061,FC Zürich Frauen,https://fbref.com/fr/equipes/8266975e/historique/Stats-et-historique-de-Zurich-Women,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/8266975e.png"""
4062,Grasshopper Club Zürich,https://fbref.com/fr/equipes/7b66a29c/historique/Stats-et-historique-de-Grasshopper,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/7b66a29c.png"""
4063,Neuchâtel Xamax FCS,https://fbref.com/fr/equipes/27206f70/historique/Stats-et-historique-de-Xamax,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/27206f70.png"""
4064,Servette FC,https://fbref.com/fr/equipes/6400d626/historique/Stats-et-historique-de-Servette,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/6400d626.png"""
4065,Servette FC Chênois Féminin,https://fbref.com/fr/equipes/e83b563b/historique/Stats-et-historique-de-Servette,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/e83b563b.png"""
4066,Yverdon-Sport FC,https://fbref.com/fr/equipes/97d3c350/historique/Stats-et-historique-de-Yverdon-Sport,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/97d3c350.png"""
4067,Adana Demirspor,https://fbref.com/fr/equipes/d143cf0a/historique/Stats-et-historique-de-Adana-Demirspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/d143cf0a.png"""
4068,Adanaspor,https://fbref.com/fr/equipes/8a235b17/historique/Stats-et-historique-de-Adanaspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/8a235b17.png"""
4069,Akçaabat Sebatspor,https://fbref.com/fr/equipes/d8ed7a70/historique/Stats-et-historique-de-Akcaabat-Sebatspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/d8ed7a70.png"""
4070,Akhisar Belediyespor,https://fbref.com/fr/equipes/92ce6559/historique/Stats-et-historique-de-Akhisar-Belediyespor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/92ce6559.png"""
4071,Alanyaspor,https://fbref.com/fr/equipes/076128d7/historique/Stats-et-historique-de-Alanyaspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/076128d7.png"""
4072,ALG SK,https://fbref.com/fr/equipes/215d411b/historique/Stats-et-historique-de-ALG-SK,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/215d411b.png"""
4073,Altay SK,https://fbref.com/fr/equipes/6b7a91d9/historique/Stats-et-historique-de-Altay,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/6b7a91d9.png"""
4074,Antalyaspor,https://fbref.com/fr/equipes/5ac76942/historique/Stats-et-historique-de-Antalyaspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/5ac76942.png"""
4075,Ataşehir Belediyespor,https://fbref.com/fr/equipes/7b9cedac/historique/Stats-et-historique-de-Atasehir-Belediyespor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/7b9cedac.png"""
4076,Balıkesirspor,https://fbref.com/fr/equipes/24fbfbb6/historique/Stats-et-historique-de-Balikesirspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/24fbfbb6.png"""
4077,BB Erzurumspor,https://fbref.com/fr/equipes/7637881d/historique/Stats-et-historique-de-Erzurum-BB,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/7637881d.png"""
4078,Beşiktaş JK,https://fbref.com/fr/equipes/0f9294bd/historique/Stats-et-historique-de-Besiktas,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/0f9294bd.png"""
4079,Beşiktaş JK,https://fbref.com/fr/equipes/b6199a89/historique/Stats-et-historique-de-Besiktas-JK,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/b6199a89.png"""
4080,Bucaspor,https://fbref.com/fr/equipes/f7de2de6/historique/Stats-et-historique-de-Bucaspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/f7de2de6.png"""
4081,Bursaspor,https://fbref.com/fr/equipes/6a3b81bf/historique/Stats-et-historique-de-Bursaspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/6a3b81bf.png"""
4082,Çaykur Rizespor,https://fbref.com/fr/equipes/f622e63c/historique/Stats-et-historique-de-Rizespor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/f622e63c.png"""
4083,Denizlispor,https://fbref.com/fr/equipes/25cb27df/historique/Stats-et-historique-de-Denizlispor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/25cb27df.png"""
4084,Diyarbakırspor,https://fbref.com/fr/equipes/b229fe39/historique/Stats-et-historique-de-Diyarbakirspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/b229fe39.png"""
4085,Elazığspor,https://fbref.com/fr/equipes/7c8a1bb4/historique/Stats-et-historique-de-Elazigspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/7c8a1bb4.png"""
4086,Eskişehirspor,https://fbref.com/fr/equipes/32569fea/historique/Stats-et-historique-de-Eskisehirspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/32569fea.png"""
4087,Fatih Karagümrük SK,https://fbref.com/fr/equipes/bd61c555/historique/Stats-et-historique-de-Fatih-Karagumruk,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/bd61c555.png"""
4088,Fenerbahçe SK,https://fbref.com/fr/equipes/ae1e2d7d/historique/Stats-et-historique-de-Fenerbahce,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/ae1e2d7d.png"""
4089,Galatasaray SK,https://fbref.com/fr/equipes/ecd11ca2/historique/Stats-et-historique-de-Galatasaray,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/ecd11ca2.png"""
4090,Gaziantep Büyükşehir Belediyespor,https://fbref.com/fr/equipes/7c81865f/historique/Stats-et-historique-de-Gaziantep-FK,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/7c81865f.png"""
4091,Gaziantepspor,https://fbref.com/fr/equipes/9b697b3e/historique/Stats-et-historique-de-Gaziantepspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/9b697b3e.png"""
4092,Gençlerbirliği SK,https://fbref.com/fr/equipes/f6d47c93/historique/Stats-et-historique-de-Genclerbirligi,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/f6d47c93.png"""
4093,Giresunspor,https://fbref.com/fr/equipes/08d42724/historique/Stats-et-historique-de-Giresunspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/08d42724.png"""
4094,Göztepe SK,https://fbref.com/fr/equipes/7455853d/historique/Stats-et-historique-de-Goztepe,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/7455853d.png"""
4095,Hacettepe SK,https://fbref.com/fr/equipes/d3089985/historique/Stats-et-historique-de-Hacettepe,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/d3089985.png"""
4096,Hatayspor,https://fbref.com/fr/equipes/4b5ddee5/historique/Stats-et-historique-de-Hatayspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/4b5ddee5.png"""
4097,İstanbul Başakşehir FK,https://fbref.com/fr/equipes/bff39cf5/historique/Stats-et-historique-de-Istanbul-Basaksehir,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/bff39cf5.png"""
4098,İstanbulspor,https://fbref.com/fr/equipes/6b2d5f93/historique/Stats-et-historique-de-Istanbulspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/6b2d5f93.png"""
4099,Kardemir Karabükspor,https://fbref.com/fr/equipes/30f3de93/historique/Stats-et-historique-de-Kardemir-Karabukspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/30f3de93.png"""
4100,Kasımpaşa SK,https://fbref.com/fr/equipes/d6ffefd1/historique/Stats-et-historique-de-Kasimpasa,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/d6ffefd1.png"""
4101,Kayseri Erciyesspor,https://fbref.com/fr/equipes/993fcd8a/historique/Stats-et-historique-de-Kayseri-Erciyesspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/993fcd8a.png"""
4102,Kayserispor,https://fbref.com/fr/equipes/1f33fbc7/historique/Stats-et-historique-de-Kayserispor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/1f33fbc7.png"""
4103,Kocaelispor,https://fbref.com/fr/equipes/37fcbb73/historique/Stats-et-historique-de-Kocaelispor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/37fcbb73.png"""
4104,Konak Belediyespor,https://fbref.com/fr/equipes/23b8ffcd/historique/Stats-et-historique-de-Konak-Belediyespor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/23b8ffcd.png"""
4105,Konyaspor,https://fbref.com/fr/equipes/5700c020/historique/Stats-et-historique-de-Konyaspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/5700c020.png"""
4106,Malatyaspor,https://fbref.com/fr/equipes/8a9726bf/historique/Stats-et-historique-de-Malatyaspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/8a9726bf.png"""
4107,Manisaspor,https://fbref.com/fr/equipes/307cca9d/historique/Stats-et-historique-de-Manisaspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/307cca9d.png"""
4108,Mersin İdmanyurdu,https://fbref.com/fr/equipes/239e469d/historique/Stats-et-historique-de-Mersin-Idmanyurdu,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/239e469d.png"""
4109,MKE Ankaragücü,https://fbref.com/fr/equipes/b88463bd/historique/Stats-et-historique-de-Ankaragucu,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/b88463bd.png"""
4110,Orduspor,https://fbref.com/fr/equipes/2e6e7395/historique/Stats-et-historique-de-Orduspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/2e6e7395.png"""
4111,Osmanlıspor FK,https://fbref.com/fr/equipes/ed6b1d21/historique/Stats-et-historique-de-Osmanlispor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/ed6b1d21.png"""
4112,Sakaryaspor,https://fbref.com/fr/equipes/e9330479/historique/Stats-et-historique-de-Sakaryaspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/e9330479.png"""
4113,Samsunspor,https://fbref.com/fr/equipes/77356e9e/historique/Stats-et-historique-de-Samsunspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/77356e9e.png"""
4114,Sivasspor,https://fbref.com/fr/equipes/c63f6c0c/historique/Stats-et-historique-de-Sivasspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/c63f6c0c.png"""
4115,Trabzonspor,https://fbref.com/fr/equipes/c8ad3091/historique/Stats-et-historique-de-Trabzonspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/c8ad3091.png"""
4116,Yeni Malatyaspor,https://fbref.com/fr/equipes/4cc7a87b/historique/Stats-et-historique-de-Yeni-Malatyaspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/4cc7a87b.png"""
4117,Yimpaş Yozgatspor,https://fbref.com/fr/equipes/cf43d40f/historique/Stats-et-historique-de-Yimpas-Yozgatspor,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/cf43d40f.png"""
4118,FC Arsenal Kyiv,https://fbref.com/fr/equipes/3c1c63b2/historique/Stats-et-historique-de-Arsenal-Kyiv,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/3c1c63b2.png"""
4119,FC Arsenal-Kyivshchyna Bila Tserkva,https://fbref.com/fr/equipes/17fa6b14/historique/Stats-et-historique-de-FC-Arsenal-Kyivshchyna-Bila-Tserkva,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/17fa6b14.png"""
4120,FC Borysfen Boryspil,https://fbref.com/fr/equipes/4bc609a6/historique/Stats-et-historique-de-Borysfen-Boryspil,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/4bc609a6.png"""
